order_id,Customer_ID,Product_id,total_quantity,Date_purchased,total_sales
TXN002361,CUST0485,PROD0017,1,2024-10-19,135.99
TXN002362,CUST0271,PROD0035,2,2024-09-20,533.84
TXN002363,CUST0344,PROD0049,3,2024-05-14,120.51
TXN002364,CUST0027,PROD0004,3,2025-02-05,568.38
TXN002365,CUST0376,PROD0028,1,2024-12-01,104.76
TXN002366,CUST0058,PROD0042,4,2024-11-11,839.88
TXN002367,CUST0110,PROD0018,1,2024-07-21,79.54
TXN002368,CUST0065,PROD0004,1,2024-04-14,189.46
TXN002369,CUST0095,PROD0010,1,2024-06-01,167.32
TXN002370,CUST0028,PROD0049,1,2025-04-13,40.17
TXN002371,CUST0367,PROD0003,2,2024-08-01,163.32
TXN002372,CUST0078,PROD0037,2,2025-03-25,145.54
TXN002373,CUST0134,PROD0007,4,2024-08-02,840.12
TXN002374,CUST0002,PROD0022,4,2025-03-24,1069.96
TXN002375,CUST0441,PROD0029,3,2025-02-23,77.49
TXN002376,CUST0185,PROD0024,3,2024-11-29,814.47
TXN002377,CUST0132,PROD0029,3,2024-12-18,77.49
TXN002378,CUST0114,PROD0037,3,2025-02-06,218.31
TXN002379,CUST0010,PROD0010,1,2024-12-28,167.32
TXN002380,CUST0147,PROD0039,2,2024-12-17,441.80
TXN002381,CUST0251,PROD0012,1,2024-11-30,299.55
TXN002382,CUST0379,PROD0024,3,2024-10-26,814.47
TXN002383,CUST0492,PROD0033,1,2025-01-15,236.80
TXN002384,CUST0061,PROD0013,1,2024-11-08,126.50
TXN002385,CUST0263,PROD0018,1,2025-03-19,79.54
TXN002386,CUST0046,PROD0008,4,2024-12-15,432.92
TXN002387,CUST0478,PROD0019,2,2025-04-06,497.92
TXN002388,CUST0490,PROD0031,1,2024-07-01,211.83
TXN002389,CUST0224,PROD0007,4,2025-04-11,840.12
TXN002390,CUST0217,PROD0047,3,2025-04-03,68.22
TXN002391,CUST0076,PROD0038,2,2025-04-10,486.50
TXN002392,CUST0283,PROD0009,3,2025-03-30,623.19
TXN002393,CUST0286,PROD0040,4,2024-07-04,454.40
TXN002394,CUST0155,PROD0002,3,2024-07-16,75.63
TXN002395,CUST0371,PROD0048,3,2024-10-18,660.63
TXN002396,CUST0281,PROD0020,1,2024-05-22,215.00
TXN002397,CUST0200,PROD0008,2,2024-06-28,216.46
TXN002398,CUST0133,PROD0017,1,2024-12-02,135.99
TXN002399,CUST0248,PROD0047,2,2025-01-25,45.48
TXN002400,CUST0446,PROD0038,1,2025-03-08,243.25
TXN002401,CUST0067,PROD0013,3,2025-03-18,379.50
TXN002402,CUST0190,PROD0028,4,2024-09-05,419.04
TXN002403,CUST0278,PROD0046,4,2024-07-20,730.96
TXN002404,CUST0043,PROD0033,4,2024-04-19,947.20
TXN002405,CUST0282,PROD0031,2,2024-05-04,423.66
TXN002406,CUST0494,PROD0046,4,2025-01-15,730.96
TXN002407,CUST0375,PROD0021,2,2025-01-21,273.70
TXN002408,CUST0062,PROD0011,1,2024-10-31,283.57
TXN002409,CUST0322,PROD0023,3,2024-08-10,726.96
TXN002410,CUST0455,PROD0013,3,2024-09-30,379.50
TXN002411,CUST0149,PROD0049,4,2025-04-05,160.68
TXN002412,CUST0434,PROD0023,3,2024-08-17,726.96
TXN002413,CUST0028,PROD0027,2,2025-04-13,359.50
TXN002414,CUST0433,PROD0014,3,2025-03-22,83.88
TXN002415,CUST0020,PROD0039,3,2024-10-09,662.70
TXN002416,CUST0158,PROD0027,3,2024-11-20,539.25
TXN002417,CUST0176,PROD0025,3,2024-06-22,251.16
TXN002418,CUST0271,PROD0033,1,2025-03-08,236.80
TXN002419,CUST0326,PROD0030,2,2025-01-31,179.58
TXN002420,CUST0124,PROD0046,1,2024-11-21,182.74
TXN002421,CUST0189,PROD0007,1,2025-01-27,210.03
TXN002422,CUST0301,PROD0015,3,2024-05-08,118.14
TXN002423,CUST0491,PROD0012,3,2025-01-05,898.65
TXN002424,CUST0469,PROD0048,1,2024-07-11,220.21
TXN002425,CUST0132,PROD0041,2,2024-07-13,284.30
TXN002426,CUST0394,PROD0013,2,2024-06-20,253.00
TXN002427,CUST0401,PROD0017,1,2024-07-15,135.99
TXN002428,CUST0157,PROD0005,1,2025-03-28,279.26
TXN002429,CUST0194,PROD0029,2,2025-03-29,51.66
TXN002430,CUST0412,PROD0001,1,2024-08-07,229.49
TXN002431,CUST0162,PROD0036,1,2025-03-13,162.11
TXN002432,CUST0421,PROD0020,1,2024-06-24,215.00
TXN002433,CUST0412,PROD0020,1,2025-03-20,215.00
TXN002434,CUST0275,PROD0047,2,2024-06-05,45.48
TXN002435,CUST0043,PROD0043,1,2024-06-13,147.90
TXN002436,CUST0245,PROD0012,3,2024-08-05,898.65
TXN002437,CUST0089,PROD0015,1,2025-02-10,39.38
TXN002438,CUST0420,PROD0021,1,2025-01-05,136.85
TXN002439,CUST0490,PROD0007,4,2024-11-28,840.12
TXN002440,CUST0037,PROD0018,3,2024-11-05,238.62
TXN002441,CUST0171,PROD0040,4,2024-12-22,454.40
TXN002442,CUST0198,PROD0020,3,2024-09-15,645.00
TXN002443,CUST0095,PROD0014,3,2024-04-22,83.88
TXN002444,CUST0175,PROD0002,3,2024-12-07,75.63
TXN002445,CUST0315,PROD0002,3,2024-09-18,75.63
TXN002446,CUST0025,PROD0039,2,2024-12-03,441.80
TXN002447,CUST0224,PROD0021,3,2024-12-21,410.55
TXN002448,CUST0359,PROD0044,2,2024-12-07,496.80
TXN002449,CUST0449,PROD0022,2,2024-05-20,534.98
TXN002450,CUST0494,PROD0026,2,2024-07-03,53.76
TXN002451,CUST0218,PROD0002,2,2024-07-20,50.42
TXN002452,CUST0028,PROD0008,1,2024-11-12,108.23
TXN002453,CUST0180,PROD0037,4,2024-05-12,291.08
TXN002454,CUST0319,PROD0049,1,2024-05-06,40.17
TXN002455,CUST0450,PROD0022,3,2024-09-25,802.47
TXN002456,CUST0247,PROD0039,2,2024-06-06,441.80
TXN002457,CUST0345,PROD0042,2,2024-09-26,419.94
TXN002458,CUST0005,PROD0049,4,2024-11-06,160.68
TXN002459,CUST0105,PROD0027,3,2024-05-08,539.25
TXN002460,CUST0160,PROD0001,4,2024-10-11,917.96
TXN002461,CUST0071,PROD0042,1,2024-06-07,209.97
TXN002462,CUST0034,PROD0002,4,2025-02-08,100.84
TXN002463,CUST0074,PROD0018,1,2024-08-29,79.54
TXN002464,CUST0266,PROD0015,3,2024-10-14,118.14
TXN002465,CUST0428,PROD0018,1,2025-02-28,79.54
TXN002466,CUST0349,PROD0010,2,2024-11-29,334.64
TXN002467,CUST0108,PROD0005,1,2024-07-22,279.26
TXN002468,CUST0294,PROD0045,2,2025-03-11,89.06
TXN002469,CUST0308,PROD0036,2,2024-08-10,324.22
TXN002470,CUST0382,PROD0022,1,2024-11-15,267.49
TXN002471,CUST0065,PROD0020,4,2024-12-09,860.00
TXN002472,CUST0478,PROD0029,3,2025-04-11,77.49
TXN002473,CUST0015,PROD0042,1,2024-07-19,209.97
TXN002474,CUST0359,PROD0018,4,2025-04-13,318.16
TXN002475,CUST0173,PROD0047,4,2024-07-18,90.96
TXN002476,CUST0457,PROD0010,4,2024-05-15,669.28
TXN002477,CUST0490,PROD0037,2,2024-10-16,145.54
TXN002478,CUST0326,PROD0045,2,2025-01-16,89.06
TXN002479,CUST0394,PROD0014,4,2024-08-26,111.84
TXN002480,CUST0344,PROD0005,3,2024-11-13,837.78
TXN002481,CUST0381,PROD0003,1,2024-06-25,81.66
TXN002482,CUST0293,PROD0023,1,2024-11-09,242.32
TXN002483,CUST0155,PROD0025,1,2024-11-21,83.72
TXN002484,CUST0033,PROD0039,3,2025-03-18,662.70
TXN002485,CUST0276,PROD0014,1,2024-10-23,27.96
TXN002486,CUST0410,PROD0008,1,2025-01-30,108.23
TXN002487,CUST0260,PROD0032,3,2024-12-10,654.48
TXN002488,CUST0195,PROD0009,2,2025-04-12,415.46
TXN002489,CUST0304,PROD0039,1,2024-11-09,220.90
TXN002490,CUST0167,PROD0047,4,2024-09-13,90.96
TXN002491,CUST0205,PROD0048,1,2024-06-02,220.21
TXN002492,CUST0053,PROD0015,2,2024-10-08,78.76
TXN002493,CUST0179,PROD0037,4,2024-06-06,291.08
TXN002494,CUST0063,PROD0005,2,2024-09-13,558.52
TXN002495,CUST0211,PROD0041,3,2024-10-22,426.45
TXN002496,CUST0308,PROD0050,1,2024-05-14,206.68
TXN002497,CUST0252,PROD0017,3,2024-09-12,407.97
TXN002498,CUST0447,PROD0027,4,2024-05-15,719.00
TXN002499,CUST0203,PROD0025,3,2024-08-20,251.16
TXN002500,CUST0117,PROD0039,4,2024-09-26,883.60
TXN002501,CUST0188,PROD0048,2,2024-04-26,440.42
TXN002502,CUST0336,PROD0041,3,2024-04-16,426.45
TXN002503,CUST0411,PROD0040,2,2024-06-29,227.20
TXN002504,CUST0435,PROD0004,4,2024-11-26,757.84
TXN002505,CUST0326,PROD0022,1,2024-07-12,267.49
TXN002506,CUST0374,PROD0001,4,2024-12-18,917.96
TXN002507,CUST0174,PROD0046,1,2024-06-08,182.74
TXN002508,CUST0184,PROD0034,1,2024-10-27,267.06
TXN002509,CUST0198,PROD0016,4,2024-05-18,387.88
TXN002510,CUST0138,PROD0044,4,2024-12-23,993.60
TXN002511,CUST0464,PROD0023,3,2024-09-14,726.96
TXN002512,CUST0408,PROD0021,1,2024-08-26,136.85
TXN002513,CUST0199,PROD0047,1,2024-06-29,22.74
TXN002514,CUST0239,PROD0018,1,2024-06-18,79.54
TXN002515,CUST0129,PROD0033,2,2024-06-16,473.60
TXN002516,CUST0222,PROD0032,3,2025-02-10,654.48
TXN002517,CUST0050,PROD0045,1,2025-03-05,44.53
TXN002518,CUST0340,PROD0004,4,2025-03-03,757.84
TXN002519,CUST0228,PROD0023,4,2024-12-12,969.28
TXN002520,CUST0112,PROD0016,1,2025-02-26,96.97
TXN002521,CUST0060,PROD0010,2,2024-04-29,334.64
TXN002522,CUST0017,PROD0038,2,2025-02-27,486.50
TXN002523,CUST0017,PROD0032,3,2025-01-13,654.48
TXN002524,CUST0385,PROD0039,1,2024-10-20,220.90
TXN002525,CUST0497,PROD0038,4,2024-11-18,973.00
TXN002526,CUST0379,PROD0025,4,2024-09-03,334.88
TXN002527,CUST0290,PROD0017,4,2024-08-10,543.96
TXN002528,CUST0129,PROD0050,1,2024-05-14,206.68
TXN002529,CUST0402,PROD0037,4,2024-07-29,291.08
TXN002530,CUST0119,PROD0015,1,2024-08-14,39.38
TXN002531,CUST0129,PROD0026,2,2024-05-13,53.76
TXN002532,CUST0354,PROD0002,1,2024-08-13,25.21
TXN002533,CUST0137,PROD0005,2,2024-06-02,558.52
TXN002534,CUST0321,PROD0045,2,2024-07-18,89.06
TXN002535,CUST0226,PROD0036,3,2024-07-25,486.33
TXN002536,CUST0012,PROD0029,1,2024-11-20,25.83
TXN002537,CUST0235,PROD0044,1,2024-04-16,248.40
TXN002538,CUST0360,PROD0018,4,2024-05-15,318.16
TXN002539,CUST0453,PROD0032,2,2025-03-02,436.32
TXN002540,CUST0096,PROD0026,2,2024-10-08,53.76
TXN002541,CUST0142,PROD0031,3,2024-09-07,635.49
TXN002542,CUST0323,PROD0025,3,2024-11-07,251.16
TXN002543,CUST0389,PROD0016,1,2024-06-29,96.97
TXN002544,CUST0107,PROD0039,3,2025-01-13,662.70
TXN002545,CUST0353,PROD0037,1,2024-09-23,72.77
TXN002546,CUST0009,PROD0025,2,2024-06-02,167.44
TXN002547,CUST0150,PROD0047,3,2024-06-17,68.22
TXN002548,CUST0264,PROD0040,1,2025-03-24,113.60
TXN002549,CUST0339,PROD0020,4,2024-05-19,860.00
TXN002550,CUST0115,PROD0045,3,2025-03-15,133.59
TXN002551,CUST0306,PROD0028,2,2024-05-18,209.52
TXN002552,CUST0275,PROD0017,1,2025-01-10,135.99
TXN002553,CUST0248,PROD0046,1,2024-11-18,182.74
TXN002554,CUST0037,PROD0018,1,2024-07-09,79.54
TXN002555,CUST0441,PROD0043,3,2025-01-17,443.70
TXN002556,CUST0013,PROD0029,1,2025-01-11,25.83
TXN002557,CUST0312,PROD0039,4,2024-12-11,883.60
TXN002558,CUST0291,PROD0027,1,2025-01-20,179.75
TXN002559,CUST0111,PROD0019,4,2025-01-13,995.84
TXN002560,CUST0242,PROD0040,3,2024-06-12,340.80
TXN002561,CUST0359,PROD0022,4,2025-03-16,1069.96
TXN002562,CUST0306,PROD0037,2,2025-03-04,145.54
TXN002563,CUST0207,PROD0018,2,2024-10-03,159.08
TXN002564,CUST0083,PROD0011,3,2025-03-23,850.71
TXN002565,CUST0338,PROD0010,3,2025-02-07,501.96
TXN002566,CUST0489,PROD0047,1,2025-01-17,22.74
TXN002567,CUST0229,PROD0009,4,2024-09-23,830.92
TXN002568,CUST0472,PROD0023,1,2024-10-22,242.32
TXN002569,CUST0213,PROD0002,1,2024-08-08,25.21
TXN002570,CUST0241,PROD0005,4,2024-07-21,1117.04
TXN002571,CUST0468,PROD0044,2,2024-12-10,496.80
TXN002572,CUST0031,PROD0009,3,2024-10-26,623.19
TXN002573,CUST0249,PROD0015,1,2025-03-17,39.38
TXN002574,CUST0410,PROD0028,2,2025-02-26,209.52
TXN002575,CUST0499,PROD0013,3,2024-05-25,379.50
TXN002576,CUST0070,PROD0035,4,2024-06-10,1067.68
TXN002577,CUST0221,PROD0040,2,2025-02-23,227.20
TXN002578,CUST0346,PROD0015,3,2024-09-12,118.14
TXN002579,CUST0076,PROD0030,2,2025-04-06,179.58
TXN002580,CUST0069,PROD0030,3,2025-01-18,269.37
TXN002581,CUST0441,PROD0031,4,2024-10-09,847.32
TXN002582,CUST0363,PROD0026,1,2024-07-13,26.88
TXN002583,CUST0087,PROD0016,4,2025-04-05,387.88
TXN002584,CUST0377,PROD0044,3,2024-11-07,745.20
TXN002585,CUST0477,PROD0022,2,2024-05-27,534.98
TXN002586,CUST0480,PROD0041,4,2024-12-31,568.60
TXN002587,CUST0192,PROD0046,1,2025-03-26,182.74
TXN002588,CUST0370,PROD0001,2,2024-12-02,458.98
TXN002589,CUST0311,PROD0035,1,2024-07-08,266.92
TXN002590,CUST0161,PROD0046,2,2025-03-14,365.48
TXN002591,CUST0069,PROD0024,1,2024-11-26,271.49
TXN002592,CUST0371,PROD0020,1,2024-08-27,215.00
TXN002593,CUST0134,PROD0002,4,2025-02-28,100.84
TXN002594,CUST0221,PROD0016,3,2024-11-09,290.91
TXN002595,CUST0029,PROD0017,4,2024-08-05,543.96
TXN002596,CUST0089,PROD0047,3,2024-10-07,68.22
TXN002597,CUST0021,PROD0018,2,2024-08-31,159.08
TXN002598,CUST0159,PROD0010,4,2024-08-01,669.28
TXN002599,CUST0415,PROD0007,1,2024-11-13,210.03
TXN002600,CUST0444,PROD0004,2,2024-06-02,378.92
TXN002601,CUST0036,PROD0036,1,2024-07-19,162.11
TXN002602,CUST0154,PROD0028,2,2025-01-27,209.52
TXN002603,CUST0293,PROD0044,3,2024-07-07,745.20
TXN002604,CUST0358,PROD0022,2,2024-11-29,534.98
TXN002605,CUST0498,PROD0031,1,2025-03-08,211.83
TXN002606,CUST0440,PROD0001,2,2024-11-15,458.98
TXN002607,CUST0294,PROD0006,4,2024-11-15,868.16
TXN002608,CUST0256,PROD0014,4,2024-12-02,111.84
TXN002609,CUST0086,PROD0048,2,2025-03-03,440.42
TXN002610,CUST0478,PROD0004,4,2024-12-04,757.84
TXN002611,CUST0174,PROD0013,4,2024-08-11,506.00
TXN002612,CUST0500,PROD0039,2,2024-11-18,441.80
TXN002613,CUST0153,PROD0013,3,2025-02-20,379.50
TXN002614,CUST0071,PROD0005,1,2024-08-29,279.26
TXN002615,CUST0479,PROD0023,1,2024-09-04,242.32
TXN002616,CUST0107,PROD0024,1,2024-06-29,271.49
TXN002617,CUST0422,PROD0041,3,2025-01-26,426.45
TXN002618,CUST0285,PROD0001,2,2025-03-18,458.98
TXN002619,CUST0280,PROD0050,1,2024-09-19,206.68
TXN002620,CUST0069,PROD0049,2,2024-07-02,80.34
TXN002621,CUST0119,PROD0016,3,2024-12-22,290.91
TXN002622,CUST0219,PROD0033,4,2024-12-28,947.20
TXN002623,CUST0203,PROD0007,2,2024-10-29,420.06
TXN002624,CUST0209,PROD0021,2,2024-11-12,273.70
TXN002625,CUST0456,PROD0011,2,2024-09-22,567.14
TXN002626,CUST0387,PROD0017,1,2024-07-11,135.99
TXN002627,CUST0470,PROD0047,1,2024-05-24,22.74
TXN002628,CUST0093,PROD0050,3,2025-02-26,620.04
TXN002629,CUST0047,PROD0003,3,2025-02-25,244.98
TXN002630,CUST0048,PROD0046,2,2025-03-14,365.48
TXN002631,CUST0419,PROD0036,3,2025-04-10,486.33
TXN002632,CUST0235,PROD0050,1,2024-05-06,206.68
TXN002633,CUST0166,PROD0033,1,2024-05-25,236.80
TXN002634,CUST0370,PROD0037,3,2024-12-24,218.31
TXN002635,CUST0156,PROD0014,1,2025-03-20,27.96
TXN002636,CUST0179,PROD0023,4,2025-03-03,969.28
TXN002637,CUST0195,PROD0020,2,2025-02-11,430.00
TXN002638,CUST0147,PROD0020,1,2024-11-11,215.00
TXN002639,CUST0179,PROD0049,4,2024-05-15,160.68
TXN002640,CUST0398,PROD0020,3,2025-02-15,645.00
TXN002641,CUST0373,PROD0005,4,2025-02-20,1117.04
TXN002642,CUST0465,PROD0008,1,2024-10-11,108.23
TXN002643,CUST0380,PROD0015,3,2025-01-06,118.14
TXN002644,CUST0070,PROD0044,2,2024-07-04,496.80
TXN002645,CUST0275,PROD0024,2,2025-02-16,542.98
TXN002646,CUST0075,PROD0024,2,2025-04-13,542.98
TXN002647,CUST0271,PROD0029,2,2024-08-08,51.66
TXN002648,CUST0444,PROD0042,2,2024-10-07,419.94
TXN002649,CUST0359,PROD0026,1,2024-10-03,26.88
TXN002650,CUST0496,PROD0020,3,2024-11-20,645.00
TXN002651,CUST0471,PROD0009,4,2024-05-06,830.92
TXN002652,CUST0250,PROD0018,4,2024-10-06,318.16
TXN002653,CUST0308,PROD0023,1,2024-07-26,242.32
TXN002654,CUST0089,PROD0047,3,2024-08-05,68.22
TXN002655,CUST0462,PROD0004,3,2024-07-04,568.38
TXN002656,CUST0246,PROD0025,3,2024-09-27,251.16
TXN002657,CUST0252,PROD0035,3,2025-03-10,800.76
TXN002658,CUST0127,PROD0034,2,2024-11-29,534.12
TXN002659,CUST0332,PROD0009,1,2025-02-18,207.73
TXN002660,CUST0060,PROD0047,3,2024-04-24,68.22
TXN002661,CUST0178,PROD0015,1,2024-12-14,39.38
TXN002662,CUST0272,PROD0043,3,2024-09-10,443.70
TXN002663,CUST0480,PROD0035,3,2024-06-19,800.76
TXN002664,CUST0131,PROD0042,4,2025-01-19,839.88
TXN002665,CUST0181,PROD0038,4,2024-05-01,973.00
TXN002666,CUST0153,PROD0002,3,2024-08-16,75.63
TXN002667,CUST0493,PROD0006,3,2024-05-20,651.12
TXN002668,CUST0347,PROD0031,1,2025-03-08,211.83
TXN002669,CUST0081,PROD0016,2,2024-06-18,193.94
TXN002670,CUST0100,PROD0001,3,2024-04-23,688.47
TXN002671,CUST0242,PROD0041,2,2025-02-06,284.30
TXN002672,CUST0238,PROD0027,1,2024-05-13,179.75
TXN002673,CUST0079,PROD0002,2,2024-10-15,50.42
TXN002674,CUST0400,PROD0045,3,2025-03-11,133.59
TXN002675,CUST0098,PROD0002,3,2024-07-10,75.63
TXN002676,CUST0002,PROD0039,3,2025-02-12,662.70
TXN002677,CUST0448,PROD0022,2,2024-09-03,534.98
TXN002678,CUST0342,PROD0014,3,2024-11-23,83.88
TXN002679,CUST0473,PROD0003,3,2025-01-26,244.98
TXN002680,CUST0273,PROD0010,2,2025-01-01,334.64
TXN002681,CUST0346,PROD0024,2,2025-03-08,542.98
TXN002682,CUST0340,PROD0027,2,2024-07-30,359.50
TXN002683,CUST0279,PROD0013,2,2025-03-21,253.00
TXN002684,CUST0223,PROD0042,3,2024-12-01,629.91
TXN002685,CUST0384,PROD0036,2,2024-06-16,324.22
TXN002686,CUST0223,PROD0038,1,2024-09-29,243.25
TXN002687,CUST0493,PROD0046,3,2025-03-01,548.22
TXN002688,CUST0152,PROD0041,2,2025-03-14,284.30
TXN002689,CUST0172,PROD0005,1,2024-06-01,279.26
TXN002690,CUST0155,PROD0035,4,2025-02-14,1067.68
TXN002691,CUST0267,PROD0030,2,2024-11-10,179.58
TXN002692,CUST0107,PROD0044,1,2024-06-21,248.40
TXN002693,CUST0479,PROD0032,2,2025-02-19,436.32
TXN002694,CUST0286,PROD0037,1,2024-06-20,72.77
TXN002695,CUST0073,PROD0013,1,2024-09-30,126.50
TXN002696,CUST0055,PROD0011,4,2024-10-30,1134.28
TXN002697,CUST0262,PROD0004,2,2024-06-05,378.92
TXN002698,CUST0044,PROD0016,3,2024-08-29,290.91
TXN002699,CUST0187,PROD0003,1,2024-07-03,81.66
TXN002700,CUST0324,PROD0005,4,2024-09-04,1117.04
TXN002701,CUST0297,PROD0021,4,2024-12-16,547.40
TXN002702,CUST0229,PROD0049,3,2024-12-26,120.51
TXN002703,CUST0107,PROD0005,2,2024-11-01,558.52
TXN002704,CUST0388,PROD0014,1,2024-05-16,27.96
TXN002705,CUST0424,PROD0020,2,2024-10-13,430.00
TXN002706,CUST0130,PROD0025,1,2024-10-12,83.72
TXN002707,CUST0228,PROD0024,2,2024-07-03,542.98
TXN002708,CUST0103,PROD0031,3,2025-04-08,635.49
TXN002709,CUST0146,PROD0006,1,2025-04-02,217.04
TXN002710,CUST0450,PROD0026,4,2024-06-16,107.52
TXN002711,CUST0242,PROD0009,2,2024-11-15,415.46
TXN002712,CUST0041,PROD0046,1,2024-09-18,182.74
TXN002713,CUST0463,PROD0040,3,2025-02-07,340.80
TXN002714,CUST0431,PROD0044,2,2024-07-21,496.80
TXN002715,CUST0027,PROD0003,4,2025-02-28,326.64
TXN002716,CUST0231,PROD0012,1,2024-11-03,299.55
TXN002717,CUST0429,PROD0001,4,2025-04-10,917.96
TXN002718,CUST0432,PROD0046,3,2024-09-17,548.22
TXN002719,CUST0131,PROD0020,1,2024-12-03,215.00
TXN002720,CUST0473,PROD0014,2,2024-09-30,55.92
TXN002721,CUST0405,PROD0030,3,2024-10-31,269.37
TXN002722,CUST0116,PROD0040,3,2024-10-23,340.80
TXN002723,CUST0275,PROD0027,2,2024-04-19,359.50
TXN002724,CUST0445,PROD0038,1,2025-01-02,243.25
TXN002725,CUST0282,PROD0036,3,2024-07-16,486.33
TXN002726,CUST0159,PROD0003,4,2025-03-17,326.64
TXN002727,CUST0187,PROD0018,4,2024-06-20,318.16
TXN002728,CUST0457,PROD0021,3,2024-10-30,410.55
TXN002729,CUST0382,PROD0025,4,2025-02-03,334.88
TXN002730,CUST0305,PROD0016,3,2024-05-09,290.91
TXN002731,CUST0245,PROD0035,2,2024-09-10,533.84
TXN002732,CUST0104,PROD0032,1,2025-01-19,218.16
TXN002733,CUST0479,PROD0019,4,2024-06-20,995.84
TXN002734,CUST0189,PROD0024,2,2024-11-07,542.98
TXN002735,CUST0482,PROD0026,4,2025-01-01,107.52
TXN002736,CUST0159,PROD0030,4,2025-02-09,359.16
TXN002737,CUST0088,PROD0006,1,2025-02-15,217.04
TXN002738,CUST0146,PROD0016,3,2024-09-12,290.91
TXN002739,CUST0246,PROD0005,3,2025-01-11,837.78
TXN002740,CUST0243,PROD0021,3,2024-05-08,410.55
TXN002741,CUST0192,PROD0008,1,2024-06-29,108.23
TXN002742,CUST0233,PROD0010,2,2024-12-09,334.64
TXN002743,CUST0266,PROD0047,1,2024-04-27,22.74
TXN002744,CUST0032,PROD0015,4,2024-04-13,157.52
TXN002745,CUST0401,PROD0020,2,2024-09-17,430.00
TXN002746,CUST0263,PROD0013,4,2025-01-06,506.00
TXN002747,CUST0086,PROD0027,1,2024-12-22,179.75
TXN002748,CUST0095,PROD0028,4,2025-02-17,419.04
TXN002749,CUST0119,PROD0043,2,2025-02-12,295.80
TXN002750,CUST0347,PROD0020,4,2024-09-26,860.00
TXN002751,CUST0416,PROD0004,2,2025-03-12,378.92
TXN002752,CUST0083,PROD0002,4,2024-07-25,100.84
TXN002753,CUST0197,PROD0009,1,2025-04-08,207.73
TXN002754,CUST0294,PROD0041,4,2025-02-02,568.60
TXN002755,CUST0379,PROD0036,4,2024-04-30,648.44
TXN002756,CUST0155,PROD0016,2,2025-01-03,193.94
TXN002757,CUST0215,PROD0026,4,2024-11-16,107.52
TXN002758,CUST0108,PROD0028,4,2025-02-14,419.04
TXN002759,CUST0331,PROD0038,2,2024-12-13,486.50
TXN002760,CUST0330,PROD0033,3,2024-10-28,710.40
TXN002761,CUST0333,PROD0034,2,2024-05-17,534.12
TXN002762,CUST0354,PROD0008,2,2024-10-13,216.46
TXN002763,CUST0308,PROD0008,4,2024-07-23,432.92
TXN002764,CUST0331,PROD0007,4,2025-02-23,840.12
TXN002765,CUST0087,PROD0047,1,2024-08-26,22.74
TXN002766,CUST0444,PROD0045,3,2024-04-16,133.59
TXN002767,CUST0196,PROD0037,1,2024-08-16,72.77
TXN002768,CUST0198,PROD0001,3,2024-12-26,688.47
TXN002769,CUST0213,PROD0010,3,2025-01-07,501.96
TXN002770,CUST0440,PROD0039,4,2024-10-29,883.60
TXN002771,CUST0331,PROD0007,2,2024-07-26,420.06
TXN002772,CUST0381,PROD0025,2,2025-03-01,167.44
TXN002773,CUST0251,PROD0003,2,2024-06-08,163.32
TXN002774,CUST0198,PROD0018,3,2024-06-04,238.62
TXN002775,CUST0340,PROD0006,3,2024-11-22,651.12
TXN002776,CUST0330,PROD0041,3,2025-02-17,426.45
TXN002777,CUST0048,PROD0010,1,2024-10-04,167.32
TXN002778,CUST0105,PROD0034,3,2025-02-04,801.18
TXN002779,CUST0093,PROD0048,1,2024-05-04,220.21
TXN002780,CUST0151,PROD0002,1,2025-03-30,25.21
TXN002781,CUST0344,PROD0013,2,2024-07-28,253.00
TXN002782,CUST0331,PROD0002,2,2024-04-24,50.42
TXN002783,CUST0055,PROD0005,1,2024-04-17,279.26
TXN002784,CUST0305,PROD0036,1,2024-09-12,162.11
TXN002785,CUST0440,PROD0019,4,2025-03-10,995.84
TXN002786,CUST0054,PROD0016,4,2024-06-08,387.88
TXN002787,CUST0483,PROD0010,3,2024-12-04,501.96
TXN002788,CUST0088,PROD0050,4,2024-11-19,826.72
TXN002789,CUST0348,PROD0010,3,2024-11-17,501.96
TXN002790,CUST0067,PROD0041,4,2025-02-07,568.60
TXN002791,CUST0314,PROD0044,1,2024-04-19,248.40
TXN002792,CUST0311,PROD0037,2,2024-12-09,145.54
TXN002793,CUST0415,PROD0049,4,2024-08-29,160.68
TXN002794,CUST0049,PROD0032,3,2024-05-22,654.48
TXN002795,CUST0137,PROD0042,3,2025-03-08,629.91
TXN002796,CUST0019,PROD0041,3,2025-02-21,426.45
TXN002797,CUST0163,PROD0024,1,2024-12-20,271.49
TXN002798,CUST0200,PROD0044,3,2024-10-13,745.20
TXN002799,CUST0142,PROD0019,4,2025-01-12,995.84
TXN002800,CUST0174,PROD0020,1,2024-11-03,215.00
TXN002801,CUST0130,PROD0021,1,2024-06-24,136.85
TXN002802,CUST0172,PROD0007,4,2024-05-26,840.12
TXN002803,CUST0419,PROD0027,1,2024-04-22,179.75
TXN002804,CUST0422,PROD0013,4,2024-12-04,506.00
TXN002805,CUST0448,PROD0031,2,2024-07-28,423.66
TXN002806,CUST0296,PROD0004,4,2025-03-31,757.84
TXN002807,CUST0212,PROD0006,4,2025-03-23,868.16
TXN002808,CUST0402,PROD0001,4,2025-02-08,917.96
TXN002809,CUST0041,PROD0033,4,2025-01-21,947.20
TXN002810,CUST0426,PROD0019,2,2024-10-15,497.92
